"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4HdRMye6yPWOFrfLLM7W6b","Dedicated To The One I Love","spotify:artist:0x83OBqixqdCHnStP5VMcn","The Shirelles","spotify:album:13MaoinwLDJqTHPMEr0efZ","Will You Still Love Me Tomorrow","spotify:artist:0x83OBqixqdCHnStP5VMcn","The Shirelles","2005","https://i.scdn.co/image/ab67616d0000b273181a4d84af4657a577c64799","1","2","124186","https://p.scdn.co/mp3-preview/2c715df696fecde7d5eaabfa276abbb64976a29d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USACU0500001","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:53RGKUb4zvhHaDCmjgUrIP","Delta Dawn","spotify:artist:0Sq7oGrYEe0BDmb13wgjOO","Helen Reddy","spotify:album:50qDHoXQ1QASk26kNQTW5l","Long Hard Climb","spotify:artist:0Sq7oGrYEe0BDmb13wgjOO","Helen Reddy","1973","https://i.scdn.co/image/ab67616d0000b273526f0de4b7108b7b1a0d05b5","1","5","190506","https://p.scdn.co/mp3-preview/e6e0ffdff49187d90fd3b0346dd491abf551f652?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USCA28700187","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:5qaEfEh1AtSdrdrByCP7qR","Demons","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","spotify:album:6nxDQi0FeEwccEPJeNySoS","Night Visions","spotify:artist:53XhwfbYqKCa1cC15pYq2q","Imagine Dragons","2012-09-04","https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737","1","4","177506","https://p.scdn.co/mp3-preview/885b65f884728f3f778d14ffc15d6b030261fd5f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","83","USUM71201071","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:19wadMw1A8XejDV4p5wMt1","Didn't We Almost Have It All","spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Whitney Houston","spotify:album:5Vdzprr5cOqXQo44eHeV7t","Whitney","spotify:artist:6XpaIBNiVzIetEPCWDvAFP","Whitney Houston","1987-06-02","https://i.scdn.co/image/ab67616d0000b273cc57e9b00b87dd0f6e868347","1","4","305066","https://p.scdn.co/mp3-preview/69294d4323a2fcf71f26038e9122dbff2553e035?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USAR18700115","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:3CldFq28sCroIcmc42pRmZ","Dip It Low","spotify:artist:4eAOcbAXIF4BmbN6E1QIlw","Christina Milian","spotify:album:25akGACCyuW80OnWrv8kjJ","Girls' Night Out","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2007-01-01","https://i.scdn.co/image/ab67616d0000b2738f8e06be45afcb9bb166bbb4","1","6","196453","https://p.scdn.co/mp3-preview/abab621a14f123b960a32f88a689b424a74680ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USIR20300789","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:19G0a05hgXxUV1J1mTWubs","Dirt Off Your Shoulder - A Cappella (Explicit)","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","JAY-Z","spotify:album:0HsBuTvi6wWDj66sSbvA4H","The Black Album","spotify:artist:3nFkdlSjzX9mRTtwJOzDYB","JAY-Z","2003-11-14","https://i.scdn.co/image/ab67616d0000b273c9a73b04d18cb2e8be73d325","1","6","226000","https://p.scdn.co/mp3-preview/3f1233497f845cd9eb0e9d61d090272ae23366d0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","17","USDJ20301484","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:69bHJ9qs5FrUJbKP8xU8uZ","Disco Inferno","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","spotify:album:2pidzXTaHV4WaIJYRxKDCH","The Massacre","spotify:artist:3q7HBObVc0L8jNeTe5Gofh","50 Cent","2005-03-03","https://i.scdn.co/image/ab67616d0000b27391f7222996c531b981e7bb3d","1","13","214226","https://p.scdn.co/mp3-preview/fd279df0056ec446e1b228d6216d153309e8e126?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USIR10401085","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:1tMyqN7bNCokdg7jWgKPc8","Disco Lady","spotify:artist:4OGuNAnRFWZOgOA2d51taz","Johnnie Taylor","spotify:album:1wASYlnD3LasDxFlREG6JI","Eargasm","spotify:artist:4OGuNAnRFWZOgOA2d51taz","Johnnie Taylor","1976","https://i.scdn.co/image/ab67616d0000b2738dbdafbeacfcc852f9679a44","1","1","267066","https://p.scdn.co/mp3-preview/ee36a2e9be6b19fc9b106ad044f338e13ac59de8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USSM17500504","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:2VOomzT6VavJOGBeySqaMc","Disturbia","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:3JSWZWeTHF4HDGt5Eozdy7","Good Girl Gone Bad: Reloaded","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2008-06-02","https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98","1","13","238626","https://p.scdn.co/mp3-preview/954f859cc92f7f0621f63f83a6e55137eb3c9837?cid=9950ac751e34487dbbe027c4fd7f8e99","false","78","USUM70814476","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:5LvIl1VHaqtCJJXwrB8QR9","Dizzy","spotify:artist:7t4XHvWfj0XtEB8SNFeALw","Tommy Roe","spotify:album:6eV7zSl70eSrLqFsJoQFlq","Tommy's 22 Big Ones","spotify:artist:7t4XHvWfj0XtEB8SNFeALw","Tommy Roe","2001-01-01","https://i.scdn.co/image/ab67616d0000b27375d6caa1027c62015ab9703c","1","14","177480","https://p.scdn.co/mp3-preview/e9e941ba0c159743527b5f6a4cf6f8212de0b948?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USMC16949184","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:3an1aoJKoBXJKoIfdDbVwf","Do Me!","spotify:artist:2zFZiWQJFFshzojycnXoTL","Bell Biv DeVoe","spotify:album:6H5mxGUWguDjtQ4Uzd8veD","Poison","spotify:artist:2zFZiWQJFFshzojycnXoTL","Bell Biv DeVoe","1990-01-01","https://i.scdn.co/image/ab67616d0000b2730ce91190aaea70dd4fe020c4","1","4","272440","https://p.scdn.co/mp3-preview/1d9448cd4b5d4cf8a561e2e754393523fe527e99?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","USMC19031151","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:0m4jVVZrsv0bLkAr1uM6UG","Do That To Me One More Time","spotify:artist:7BEfMxbaqx6dOpbtlEqScm","Captain & Tennille","spotify:album:6J8P3xCsQr5BPoEoukStSk","Make Your Move","spotify:artist:7BEfMxbaqx6dOpbtlEqScm","Captain & Tennille","1979-01-01","https://i.scdn.co/image/ab67616d0000b273b7ea2976756af1f39dae0313","1","5","256666","https://p.scdn.co/mp3-preview/cc6666fdb1f90be55d98c9bbc0d237172de4882c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","USPR37900077","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:69sEXPrKQ5PtCxel5csSXs","Do Wah Diddy Diddy - 2007 Remaster","spotify:artist:5670CyWrIOA7702gNjsGMZ","Manfred Mann","spotify:album:13VP0DyGZZq15NzDVoh79y","Down the Road Apiece - the Recordings 1963-1966","spotify:artist:5670CyWrIOA7702gNjsGMZ","Manfred Mann","1963","https://i.scdn.co/image/ab67616d0000b273aeff13eeab0e4f608bc5c070","1","25","144146","","false","7","GBAYE0702164","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:0X2ckklp0uln3TRUH7JTpN","Do You Know What I Mean","spotify:artist:6f07NU6NNMLQYXIABUv7z3","Lee Michaels","spotify:album:6N5fXmu5ZCmwecIw1nDOZy","5th (Remastered)","spotify:artist:6f07NU6NNMLQYXIABUv7z3","Lee Michaels","1971-11-20","https://i.scdn.co/image/ab67616d0000b27320258700e01fc8e774966f03","1","6","193800","https://p.scdn.co/mp3-preview/23b5dbad7e18eabe5f623ca80041f34b00a024e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USQE11510046","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:1I6q6nwNjNgik1Qe8Oi0Y7","Do You Really Want To Hurt Me","spotify:artist:6kz53iCdBSqhQCZ21CoLcc","Culture Club","spotify:album:4y1hBzoffx9DaGXbObeC2w","Kissing To Be Clever","spotify:artist:6kz53iCdBSqhQCZ21CoLcc","Culture Club","1982-09-01","https://i.scdn.co/image/ab67616d0000b2733236b9c08b319f7e50e74f53","1","9","262173","https://p.scdn.co/mp3-preview/c62747cef3ff21357ac3ee215c0dd12d8bf49590?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBAAA8200048","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:0BxfFnk0YzONqvmrkO0QrB","Don't Cha","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ, spotify:artist:1YfEcTuGvBQ8xSD1f53UnK","The Pussycat Dolls, Busta Rhymes","spotify:album:53zV9rZ5yfWgigsmuJtYpG","PCD","spotify:artist:6wPhSqRtPu1UhRCDX5yaDJ","The Pussycat Dolls","2005-01-01","https://i.scdn.co/image/ab67616d0000b2735d9edaa7b844f929a5b2973e","1","1","272080","https://p.scdn.co/mp3-preview/1ab24167b00f1ed1583fa361c199711f6c3e8fa0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USUM70503191","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:7G7tgVYORlDuVprcYHuFJh","Don't Dream It's Over","spotify:artist:7ohlPA8dRBtCf92zaZCaaB","Crowded House","spotify:album:1dJpgn1rqvvr4yyNYLEYBG","Crowded House","spotify:artist:7ohlPA8dRBtCf92zaZCaaB","Crowded House","1986-01-01","https://i.scdn.co/image/ab67616d0000b2733ce3e2272e25916844f10d86","1","4","236933","https://p.scdn.co/mp3-preview/257608bf74bccb623b805853a2ef9e6c83d1333e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USCA28600048","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:6Mo9TgSE7iKBNSoIdLaP40","Así Es la Mujer","spotify:artist:4N5fp4zhTsVITZTVfsXpc2","Víctor Manuelle","spotify:album:1v1eJiZh9virmkSaMeMwi4","Historia De Un Sonero","spotify:artist:4N5fp4zhTsVITZTVfsXpc2","Víctor Manuelle","2008-07-21","https://i.scdn.co/image/ab67616d0000b273c7046bdfcbe0a81b5347e633","1","5","309040","https://p.scdn.co/mp3-preview/d92b392b75290c965ef61f46108a2e72b613c356?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USSD19700372","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:5z3ZDMP02xF33yCvPFnct3","Don't Know Much (with Aaron Neville)","spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc, spotify:artist:57ALvbCBaCkNlgTOSiUPdT","Linda Ronstadt, Aaron Neville","spotify:album:3f8tUCF1ThwqtNdifZiExM","Cry Like a Rainstorm Howl Like the Wind (feat. Aaron Neville)","spotify:artist:1sXbwvCQLGZnaH0Jp2HTVc","Linda Ronstadt","1989","https://i.scdn.co/image/ab67616d0000b273b4a5b99fbcdc9ae83a7a2126","1","5","211973","https://p.scdn.co/mp3-preview/7248777c17c762393242606b32d73be9f7afb80e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USEE10170735","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:4Af8yzidDPc520TFd4TmkE","Don't Leave Me This Way","spotify:artist:3sgUnR8TF35euWEV07RPyO","Thelma Houston","spotify:album:6lap95wPl0DwJva1FLGIfx","The Best Of","spotify:artist:3sgUnR8TF35euWEV07RPyO","Thelma Houston","1998-01-01","https://i.scdn.co/image/ab67616d0000b273e587d09aeb9843f7857bc134","1","1","217733","https://p.scdn.co/mp3-preview/f393bb5c524b510b14af8bf24908c0b47357f343?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USMO17600547","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:7pkfI6EBAXSky18QiaFYw0","Don't Let Go (Love) - 2012 Remaster","spotify:artist:5fikk4h5qbEebqK2Fc6e48","En Vogue","spotify:album:7y9vSSW4iCud59Lb4fmzlb","90s","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2019-08-16","https://i.scdn.co/image/ab67616d0000b273139fc909b6472568a24f59f3","1","20","242906","https://p.scdn.co/mp3-preview/5d7deb5017229c6957aaa4ff8a90721afc283dfd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USEE11200806","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:12yGwtB2h9NlzeOKYfVYTF","Don't Matter","spotify:artist:0z4gvV4rjIZ9wHck67ucSV","Akon","spotify:album:13C2pc5O7ofZKd4p2VYO3S","Konvicted","spotify:artist:0z4gvV4rjIZ9wHck67ucSV","Akon","2006","https://i.scdn.co/image/ab67616d0000b2733ad505200e799d6cf2b09b0a","1","12","293066","","true","5","USUM70615300","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:5MzjQ95rdB2xt9DNa2IzaC","Don't Phunk With My Heart","spotify:artist:1yxSLGMDHlW21z4YXirZDS","Black Eyed Peas","spotify:album:6VsJamdhvYKcnpwHAKULI0","Monkey Business","spotify:artist:1yxSLGMDHlW21z4YXirZDS","Black Eyed Peas","2005-01-01","https://i.scdn.co/image/ab67616d0000b273c6710b4a52539506c30e5354","1","2","239773","https://p.scdn.co/mp3-preview/56505d7d5088d66ac7d9b8fe46f57989625aeccb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USIR10500521","spotify:user:1139977116","2023-03-17T09:16:31Z"
"spotify:track:0ByMNEPAPpOR5H69DVrTNy","Don't Stop The Music","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","spotify:album:3JSWZWeTHF4HDGt5Eozdy7","Good Girl Gone Bad: Reloaded","spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Rihanna","2008-06-02","https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98","1","3","267080","https://p.scdn.co/mp3-preview/5103370ac903cacab03ba02ac145354ba12ad60a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USUM70734700","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:1syhTK7LlvpeWdZNsZARP0","Don't Talk to Strangers","spotify:artist:6IFXsrXBpwbIqtOUOiAa3p","Rick Springfield","spotify:album:4b6FIPHitfe0Khr42mAPfI","Success Hasn't Spoiled Me Yet","spotify:artist:6IFXsrXBpwbIqtOUOiAa3p","Rick Springfield","1982-03-23","https://i.scdn.co/image/ab67616d0000b273e35a2449da6203fd9624639f","1","7","180360","https://p.scdn.co/mp3-preview/9966b6d965c195f4780143894814792620e1a758?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USRC18207923","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:7sR5DBFnCtCzaSg3rkamCF","Don't Turn Around - 2009","spotify:artist:5ksRONqssB7BR161NTtJAm","Ace of Base","spotify:album:4eL0wsXF4ZAcLmed71D7Qd","Don't Turn Around (The Remixes)","spotify:artist:5ksRONqssB7BR161NTtJAm","Ace of Base","1994-01-01","https://i.scdn.co/image/ab67616d0000b273ad81621c0dbbebaa475c3538","1","2","186893","https://p.scdn.co/mp3-preview/54433665602cc084de5af404e3330e52efabb938?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","SEVJH0805218","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:4sctXyHFQIfeRZwtYgWY21","Don't Walk Away","spotify:artist:7ypgj95aGInvJMJbMv78wB","Jade","spotify:album:4idBhLuIX1dfMEtNVGBAQ4","BET's Listening Party [Live]","spotify:artist:7ypgj95aGInvJMJbMv78wB","Jade","1993","https://i.scdn.co/image/ab67616d0000b273a9aa424d0bfe970c8bf8e8d6","1","12","482493","https://p.scdn.co/mp3-preview/f4edb143be2fb34a14e14e6fa497b4a74bb93639?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USWB10604428","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:5NFbzd8K2VHwrydjKVetIv","Don't Wanna Lose You","spotify:artist:5IFCkqu9J6xdWeYMk5I889","Gloria Estefan","spotify:album:4RaCI7dlcYLPLhLeEzbgT8","Cuts Both Ways","spotify:artist:5IFCkqu9J6xdWeYMk5I889","Gloria Estefan","1989-07-06","https://i.scdn.co/image/ab67616d0000b2730afebb2b898f1d686d0139d6","1","7","250066","https://p.scdn.co/mp3-preview/dc92e6999d4197db93818ada93af83050c96a2a0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","USSM18900355","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:2u96akbqgCRtkjfLMYrgZo","Don't You (Forget About Me) - Remastered 2001","spotify:artist:6hN9F0iuULZYWXppob22Aj","Simple Minds","spotify:album:1cmOT0GhJc3op7L0kJsGsC","Celebrate (Greatest Hits / Expanded Edition)","spotify:artist:6hN9F0iuULZYWXppob22Aj","Simple Minds","2013-03-25","https://i.scdn.co/image/ab67616d0000b2737c5454c462cedb6eb1aa8852","2","1","260773","https://p.scdn.co/mp3-preview/163b03e6a2e9e109b24d391dd036f10d56f3fa5b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","GBAAA0100587","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:6ZmWuNmTda9TcJwVT4OjOv","Don't You Want Me - Remastered 2012","spotify:artist:1aX2dmV8XoHYCOQRxjPESG","The Human League","spotify:album:3z70AhSbRO36AOWYsyU3sw","LOUD & PROUD: 00's Pride","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2022-05-26","https://i.scdn.co/image/ab67616d0000b273f44ca66fb198bf37338502cc","1","33","238773","https://p.scdn.co/mp3-preview/5e9c4432685970d93c47b4220c96fc2d09fb2dff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","GBAAA1200305","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:6cmm1LMvZdB5zsCwX5BjqE","Down","spotify:artist:4pADjHPWyrlAF0FA7joK2H, spotify:artist:55Aa2cqylxrFIXC767Z865","Jay Sean, Lil Wayne","spotify:album:2H66HrVR1UeMlAoSXpxUnk","All Or Nothing","spotify:artist:4pADjHPWyrlAF0FA7joK2H","Jay Sean","2009-01-01","https://i.scdn.co/image/ab67616d0000b273e207a14471e5356294146e9d","1","1","212506","https://p.scdn.co/mp3-preview/0cab3b7809b74ed92a3261d443db74ce1a786b3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USCM50900094","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:0x3TibRgnSqzkcwrqBd4iX","Down On Me","spotify:artist:3KV3p5EY4AvKxOlhGHORLg, spotify:artist:3q7HBObVc0L8jNeTe5Gofh","Jeremih, 50 Cent","spotify:album:3sGj0fBj5EJbewKgCWA1uD","All About You","spotify:artist:3KV3p5EY4AvKxOlhGHORLg","Jeremih","2010-01-01","https://i.scdn.co/image/ab67616d0000b273ee6271e9d8488289b6a4aa63","1","3","228453","https://p.scdn.co/mp3-preview/198bc9a8d4080a44852c75396148d159fc04a692?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USUM71023043","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:46RVKt5Edm1zl0rXhPJZxz","Down Under","spotify:artist:0f3EsoviYnRKTkmayI3cux","Men At Work","spotify:album:6GYIy1SuhPDrugCZ5yNeQy","The Best Of Men At Work: Contraband","spotify:artist:0f3EsoviYnRKTkmayI3cux","Men At Work","1996-02-01","https://i.scdn.co/image/ab67616d0000b273d6a1f7a12629154fa274631f","1","2","220866","https://p.scdn.co/mp3-preview/495cef21e5710283a62c8e0663689d5f56e12fec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USSM18100058","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:0ZQ6ckgerHYM5mOUxTl99Q","Downtown","spotify:artist:6nKqt1nbSBEq3iUXD1Xgz8","Petula Clark","spotify:album:4pvPAWiVRHdnVXkOt49sKk","The Ultimate Petula Clark","spotify:artist:6nKqt1nbSBEq3iUXD1Xgz8","Petula Clark","2003-04-11","https://i.scdn.co/image/ab67616d0000b273d1cd25e9c9599e0735e60342","1","1","187760","https://p.scdn.co/mp3-preview/76a1960d602d7f4783f7daafd06a002d0b54700c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","FRZ196400510","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:4G1N3b4KG3f50si7mp6m13","Dreamlover","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","spotify:album:5NIt2v0wjaZAXPqOYerldC","Greatest Hits","spotify:artist:4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","2001-12-04","https://i.scdn.co/image/ab67616d0000b273fcdd43b38b6ab84244312f1d","1","9","234266","https://p.scdn.co/mp3-preview/cae8558d6ec65cf121f3264a71f592ac0b3e32ff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USSM19303790","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:6hJhVBOnkchxBsDHbLOBJP","Drift Away - Single Version","spotify:artist:3mC1KCuZZSOlN8Z0M56VsV","Dobie Gray","spotify:album:4EuAVxsazdEFr5ylShtllS","Ultimate Collection: Dobie Gray","spotify:artist:3mC1KCuZZSOlN8Z0M56VsV","Dobie Gray","2001-01-01","https://i.scdn.co/image/ab67616d0000b27309742e3446a646bf23eeb21e","1","7","237466","https://p.scdn.co/mp3-preview/8e5b99bca0f27559309655a6d1e371cd5794e65c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USMC17146462","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:6CT5JEMt9900NQMipYWrRs","Drift Away","spotify:artist:2DnqqkzzDKm3vAoyHtn8So","Uncle Kracker","spotify:album:2GLJ1sExViTPaaX33t4Uer","Country Car Songs","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2022-03-18","https://i.scdn.co/image/ab67616d0000b273deb7af24afbcd1179a31738c","1","38","255560","https://p.scdn.co/mp3-preview/e44421ce9553c68ec6a08a504315f153492ff112?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USAT20200718","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:7nnWIPM5hwE3DaUBkvOIpy","Drive","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","spotify:album:2i6nd4FV6y7K9fln6eelmR","Make Yourself","spotify:artist:3YcBF2ttyueytpXtEzn1Za","Incubus","1999-10-26","https://i.scdn.co/image/ab67616d0000b27374fad40214d982351347e46e","1","8","232453","https://p.scdn.co/mp3-preview/7948a397a8d6e2e9d37ea4827235fbe254463b66?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USSM19911007","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:6myozxUnQmyj7YGjLAOvoy","Minuta Bez Ciebie","spotify:artist:30F60zuToZigckFVq63snt","Mirage & Yoko","spotify:album:1E1IkJhiirqBFO6GT1OajX","Minuta Bez Ciebie","spotify:artist:30F60zuToZigckFVq63snt","Mirage & Yoko","2020-12-11","https://i.scdn.co/image/ab67616d0000b27361a80f130d517ab67c3058ee","1","1","247046","https://p.scdn.co/mp3-preview/4215c2a0e2958d632fbb32c7c74acf3a3c941a04?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","PLO382003397","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:6FwCBTopEUJZbXg2XnwHQN","Drop It Like It's Hot","spotify:artist:7hJcb9fa4alzcOq3EaNPoG, spotify:artist:2RdwBSPQiwcmiDo9kixcl8","Snoop Dogg, Pharrell Williams","spotify:album:1kSHwticq7DdsBrXz85ibE","Hybrid: Vol. 3","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Verschiedene Interpreten","2021-07-23","https://i.scdn.co/image/ab67616d0000b273565055696e3b1fae752a7348","1","9","266706","","true","0","USMC10400640","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA","Drops of Jupiter (Tell Me)","spotify:artist:3FUY2gzHeIiaesXtOAdB7A","Train","spotify:album:6j6Zgm7vzAZegr48UppFVT","Drops Of Jupiter","spotify:artist:3FUY2gzHeIiaesXtOAdB7A","Train","2001-03-27","https://i.scdn.co/image/ab67616d0000b273a65df73c4011b6a9357c89f0","1","3","259933","https://p.scdn.co/mp3-preview/77dba6a6b863572958909814c9fee6d29f310a45?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USSM10019751","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:1Va4OMy6jEFNy5oFtmbNoa","Duke of Earl","spotify:artist:52uMkSFt2RVO6XxTEt5VeW","Gene Chandler","spotify:album:6reyriDMRqFX045ti8Ie6r","Classic and Collectable: Gene Chandler - Duke of Earl","spotify:artist:52uMkSFt2RVO6XxTEt5VeW","Gene Chandler","2015-04-25","https://i.scdn.co/image/ab67616d0000b2736fa1433f3c19371c4d03bf4c","1","1","147800","https://p.scdn.co/mp3-preview/1598a0ed90699d51d2fdf86338fd8b8c2ed9a246?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","QM4TX1564958","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:2CEgGE6aESpnmtfiZwYlbV","Dynamite","spotify:artist:6MF9fzBmfXghAz953czmBC","Taio Cruz","spotify:album:0eGvq1J5Ke7VlLLOYIlY4k","The Rokstarr Hits Collection","spotify:artist:6MF9fzBmfXghAz953czmBC","Taio Cruz","2010-01-01","https://i.scdn.co/image/ab67616d0000b27366c3eb32692a0ae487079cf1","1","1","202613","https://p.scdn.co/mp3-preview/103e3aa734079b6888207e4000b7f37c65bdcf9d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","GBUM71003721","spotify:user:1139977116","2023-03-17T09:16:41Z"
"spotify:track:36ux3YuUsGTWPT8fXclS45","E.T.","spotify:artist:6jJ0s89eD6GaHleKKya26X, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Katy Perry, Kanye West","spotify:album:5BvgP623rtvlc0HDcpzquz","Teenage Dream: The Complete Confection","spotify:artist:6jJ0s89eD6GaHleKKya26X","Katy Perry","2012-03-12","https://i.scdn.co/image/ab67616d0000b273937af329667311f4b2831616","1","17","229573","https://p.scdn.co/mp3-preview/adc2652bd3f280b3012a727a457366ef1c0bc22f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USCA21100386","spotify:user:1139977116","2023-03-17T09:16:41Z"
