lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Hey baby, I ain't askin' much of you
No no no no no no no no baby, I ain't askin' much of you
Just a big-a big-a big-a hunk o' love will do

Don't be a stingy little mama
You're 'bout to starve me half to death
Well you can spare a kiss or two and
Still have plenty left, no no no
Baby, I ain't askin' much of you
Just a big-a big-a big-a hunk o' love will do, that's right

You're just a natural born beehive
Filled with honey to the top
But I ain't greedy baby
All I want is all you got, no no no
Baby, I ain't askin' much of you
Just a big-a big-a big-a hunk o' love will do

I got wishbone in my pocket
I got a rabbit's foot 'round my wrist
You know I'd have all the things my lucky charms could bring
If you'd give me just one sweet kiss, no no no no no no no
Baby, I ain't askin' much of you
Just a big-a hunk o' hunk o' hunk o' love will do
Just a big-a big-a big-a hunk o' love will do
Just a big-a big-a big-a hunk o' love will do
Just a big-a big-a big-a hunk o' love will do","['american', 'blue-eyed soul', 'blues', 'christmas music', 'classic pop and rock', 'country', 'flaming', 'gospel', 'if you talk in your sleep', 'love', 'oldies', 'party', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'rockabilly', 'singer']",249.3,30,1959,5.6,96.18,216,24,"{'neg': 0.201, 'neu': 0.588, 'pos': 0.211, 'compound': 0.8897}",A Big Hunk O' Love,2.1,Elvis Presley,14,8
"(Now and then there's a fool such as I)
Pardon me, if I'm sentimental
When we say goodbye
Don't be angry with me should I cry
When you're gone, yet I'll dream
A little dream as years go by
Now and then there's a fool such as I 

Now and then there's a fool such as I am over you
You taught me how to love
And now you say that we are through
I'm a fool, but I'll love you dear
Until the day I die
Now and then there's a fool such as I 

Now and then there's a fool such as I am over you
You taught me how to love
And now you say that we are through
I'm a fool, but I'll love you dear
Until the day I die
Now and then there's a fool such as I 
Now and then there's a fool such as I
Now and then there's a fool such as I","['american', 'blue-eyed soul', 'blues', 'christmas music', 'classic pop and rock', 'country', 'flaming', 'gospel', 'if you talk in your sleep', 'love', 'oldies', 'party', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'rockabilly', 'singer']",170.1,34,1959,4.800000000000001,106.67,162,21,"{'neg': 0.224, 'neu': 0.605, 'pos': 0.171, 'compound': -0.9062}",(Now And Then There's) A Fool Such As I,0.1,Elvis Presley,4,9
"Wind and storm
(Ooh-ooh)
Gone's the sun
(The sun, ooh)

From the stars
My dark has come
You've gone from me
Oh, oh, tragedy
(Ah, ah, ah, ah, ah)

Oh, come back
Have me here
Hold me, love
Be sincere

You've gone from me
Oh, oh, tragedy
(Ee-ee, ee-ee, ee-ee, ee-ee)

(Ah, ah, ah)
Like smoke from a fire
Of love oh, oh, oh, ooh
Our dreams have all gone
Above oh, oh, oh, ooh

Blown by wind
Kissed by snow
All that's left is
The dark be-ee-ee-low

You've gone from me
Oh, oh, tragedy
(Oh, oh, oh)
Tragedy",['death by automobile'],118.8,38,1959,3.2,102.27,99,26,"{'neg': 0.159, 'neu': 0.6910000000000001, 'pos': 0.15, 'compound': -0.4767}",Tragedy,-0.30000000000000004,Thomas Wayne,8,9
"Evening shadows make me blue
When each weary day is through
How I long to be with you, my happiness

Every day I reminisce
Dreaming of your tender kiss
Always thinking how I miss my happiness

A million years it seems
Have gone by since we shared our dreams
But I'll hold you again
There'll be no blue memories then

Whether skies are gray or blue
Any place on earth will do
Just as long as I'm with you, my happiness

Whether skies are gray or blue
Any place on earth will do
Just as long as I'm with you, my happiness","['american', 'pop']",126.9,39,1959,4.4,99.23,102,16,"{'neg': 0.051000000000000004, 'neu': 0.757, 'pos': 0.192, 'compound': 0.9545}",My Happiness,0.9,Connie Francis,15,6
"There'll never be anyone else
But you for me
Never ever be
Just couldn't be
Anyone else but you

If I could take my pick
Of all the girls I've ever known
Then I'd come and pick you
Out to be my very own

There'll never be anyone else
But you for me
Never ever be
Just couldn't be
Anyone else but you

A heart that's true and longs for you
Is all I have to give
All my love belongs to you
As long as I may live

There'll never be anyone else
But you for me
Never ever be
Just couldn't be
Anyone else but you

I never will forget the way you kiss me
And when we're not together
I wonder if you've missed me

'Cause I hope and pray
The day will come
When you belong to me
Then I'm gonna prove to you
How true my love can be

There'll never be anyone else
But you for me
Never ever be
Just couldn't be
Anyone else but you

Mm, mm, mm, mm
Mm, mm, mm
Mm, mm, mm","['all-time greatest hits', 'death by airplane']",214.2,42,1959,3.6,101.26,183,39,"{'neg': 0.014, 'neu': 0.8300000000000001, 'pos': 0.156, 'compound': 0.9844}",Never Be Anyone Else But You,0.1,Ricky Nelson,7,23
"Oh, oh, I love you so
Uh, uh, can't let you go
Ooh, ooh, don't tell me no
I need your love tonight

Oh, gee, the way you kiss
Sweedee, too good to miss
Wow-whee, want more of this
I need your love tonight

I've been waiting just for tonight
To do some lovin' and hold you tight
Don't tell me baby you gotta go
I got the hifi high and the lights down low

Hey, now, hear what I say
Oh, wow, you better stay
Pow, pow, don't run away
I need your love tonight","['american', 'blue-eyed soul', 'blues', 'christmas music', 'classic pop and rock', 'country', 'flaming', 'gospel', 'if you talk in your sleep', 'love', 'oldies', 'party', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'rockabilly', 'singer']",104.4,44,1959,4.4,107.69,96,16,"{'neg': 0.032, 'neu': 0.684, 'pos': 0.28400000000000003, 'compound': 0.9829}",I Need Your Love Tonight,-0.30000000000000004,Elvis Presley,7,4
"What a difference a day made
Twenty-four little hours
Brought the sun and the flowers
Where there used to be rain

My yesterday was blue, dear
Today I'm a part of you, dear
My lonely nights are through, dear
Since you said you were mine

Lord, what a difference a day made
There's a rainbow before me
Skies above can't be stormy
Since that moment of bliss
That thrilling kiss

It's heaven when you
Find romance on your menu
What a difference a day made
And the difference is you","['american', 'blues', 'classic pop and rock', 'death by overdose', 'death by sleeping pills', 'jazz', 'rhythm & blues', 'rnb', 'standards', 'traditional pop', 'vocal jazz']",121.5,45,1959,4.0,83.32,90,17,"{'neg': 0.025, 'neu': 0.731, 'pos': 0.243, 'compound': 0.9674}",What A Diff'rence A Day Makes,2.9,Dinah Washington,8,3
"Dave, speaking
Alvin, put that harmonica down.

Alvin, speaking
Why? 

Dave, speaking
Because we're gonna sing, that's why! 

Alvin, speaking
Not again! 

Dave, speaking
Nevermind.
Now look fellas, this is a pretty song
So let's try not to goof it up.
Are you ready, Simon? 

Simon, speaking
Sure, let's go! 

Dave, speaking
All set, Theodore? 

Theodore, speaking
Hot dog, you bet! 

Dave, speaking
Are you ready, Alvin?

Dave, speaking
Ready, Alvin? 

Dave, shouting
ALVIN! 

Alvin, speaking
Aw, nuts! 

Chipmunks
We sure like girls, 
All kind of girls.
From Annie to Veronica! 
We like 'em small or fat or tall...

Alvin
I wanna play my harmonica! 

Dave, speaking
Now cut that out! 

Chipmunks
And if we want to get a kiss, 
We take them fruit or popcorn, 
Because they always fall in love...

Alvin
When I play my harmoni-corn! 

Dave, shouting
Alvin! 

Dave, speaking
Will you put that thing down and sing? 

Alvin, shouting
OK! 

Chipmunks
We sure like girls, 
All kind of girls, 
From Annie to Veronica.
We like 'em small or fat or tall...

Alvin
I'm gonna play my harmonica! 

Dave, speaking
All right, Alvin.
Make a fool of yourself.
Play the harmonica.


Simon and Theodore
Cha-cha-cha! 

Dave, speaking
Now wait a minute, you guys!
Alvin, you're goofing it all up!
This was a pretty song,
It's not supposed to be a...

Simon and Theodore
Cha-cha-cha! 

Dave, speaking
Now look what you did!
You got them all cha-chaing and singing and wrecking the song!
Theodore... Simon... orchestra, will you cut that out?!
Alvin, put that harmonica down! Alvin! AAAAAALVIN!","['bogus', 'fixme', 'wrong']",360.0,48,1959,4.4,82.31,260,38,"{'neg': 0.032, 'neu': 0.776, 'pos': 0.192, 'compound': 0.9903000000000001}",Alvin's Harmonica,3.3,David Seville and The Chipmunks,43,47
"Words and Music by Carl Belew, Kenny Sowder, and W.S. Stevenson

(peak Billboard position # 5 in 1959)

Where's this place called ""Lonely Stree-ee-ee-eet?""

I'm looking for that lonely street
I've got a sad, sad tale to tell
I need a place to go and weep
Where's this place called ""Lonely Stree-ee-ee-eet?""

A place where there's just loneliness
Where dim lights bring forgetfulness
Where broken dreams and mem'ries meet
Where's this place called ""Lonely Stree-ee-ee-eet?""

Perhaps upon that lonely street
There's someone such as I
Who came to bury broken dreams
And watch an old love di-ie

If I could find that lonely street
Where dim lights bring forgetfulness
Where broken dreams and mem'ries meet
Where's this place called ""Lonely Stree-ee-ee-eet?""

Where's this place called ""Lonely Stree-ee-ee-eet?""


Transcribed by Ronald E. Hontz",['easy listening soundtracks and musicals'],183.6,49,1959,4.4,82.31,131,21,"{'neg': 0.266, 'neu': 0.657, 'pos': 0.076, 'compound': -0.9811000000000001}",Lonely Street,3.3,Andy Williams,19,14
"Hey mama, don't you treat me wrong
Come and love your daddy all night long
All right, hey, hey, all right now

See the girl with the diamond ring
She knows how to shake that thing
All right, hey, hey, Mmm, all right now

Ahhh, Ohh, Ahhh, Ohh, Ahhh, Ohh, Ohh

Make me feel so good, make me feel so good right now
Make me feel so good, make me feel so good right now
Make me feel so good, make me feel so good

Mmm, see the girl with the red dress on
She can do the dog all night long
All right, hmm what'd I say, tell me what'd I say

Tell me what'd I say, tell me what'd I say right now
Tell me what'd I say, tell me what'd I say right now
Tell me what'd I say, tell me what'd I say

Ahhh, Ohh, Ahhh, Ohh, Ahhh, Ohh, Ohh
It's all right, It's all right right now
Baby, it's all right, Baby, it's all right right now
Baby, it's all right, Oh yeah!

Baby shake that thing, baby shake that thing right now
Baby shake that thing, baby shake that thing right now
Baby shake that thing, well I feel all right","['american', 'blues', 'classic pop and rock', 'country', 'country blues', 'country soul', 'death by lung cancer', 'gospel', 'jazz', 'live in concert', 'piano blues', 'pop', 'rhythm & blues', 'rnb', 'soul', 'soul blues', 'soul jazz', 'the way i feel', 'vocal jazz']",206.1,50,1959,5.6,113.1,207,23,"{'neg': 0.068, 'neu': 0.794, 'pos': 0.138, 'compound': 0.9678}",What'd I Say,-0.30000000000000004,Ray Charles,4,10
"Br-oooo-ken hearted me-eee-lo-dy
Ooooonce you were our song of love.
Nooooow you just keep taunting me
Wiiiiith the memory of (ba-da-da))
His tender love. Oh,
Broken hearted melody
Must you keep reminding me
Of the lips I long to kiss
And the love I miss since he went away.
Night and day they play.
But, broken hearted melody
That he used to sing to me
When our love was young and bright
As he held me tight;
Suddenly I found: I was out of bound

Brooooken hearted melody
Ooooonce you were my song of love.
Nooooow you just keep taunting me
Wiiiiiith the memory of (ba-da-da)
His tender love. Oh,
Broken hearted melody
Won't you bring him back to me
Sing to him until he hears,
For when he returns no more will he be,
A broken hearted melody.
Oooooooo, oo-oo, oo-oo, oo-oo, ooooooooo,
Oooooooo, oo-oo, oo-oo, oo-oo, ooooooooo. . .","['american', 'bebop', 'cool jazz', 'death by lung cancer', 'jazz', 'pop', 'vocal jazz']",184.5,51,1959,4.0,100.24,149,27,"{'neg': 0.095, 'neu': 0.773, 'pos': 0.132, 'compound': 0.8519}",Broken-hearted Melody,0.5,Sarah Vaughan,16,3
"She comes on like a rose,
But everybody knows,
She get you and such.
You can look but you better not touch!

Poison Ivy,
Poison Ivy,
Late at night while your sleepin', 
Poison Ivy comes a creepin' around.

She's pretty as a daisy,
But look out man, she's crazy!
She'll really do you in.
If you let her get under your skin!

Poison Ivy,
Poison Ivy,
Late at night while your sleepin',
Poison Ivy comes creapin' around.

Measles' make you mumpy and mumps' will make you lumpy,
And Chicken pox will make you jump and twitch.
The common cold will fool you,
And whooping cough will cool you.
But Poison Ivy Lord will make you itch!

Your gonna need an ocean,
Of calamine lotion.
You'll be scratchin' like a hound,
The minute you start to mess around!

Poison Ivy,
Poison Ivy,
Late at night while your sleepin',
Poison Ivy comes creapin' around.

Measles' make you mumpy and mumps' will make you lumpy,
And Chicken pox will make you jump and twitch.
The common cold will fool you,
And whooping cough will cool you.
But Poison Ivy Lord will make you itch!

Your gonna need an ocean,
Of calamine lotion.
You'll be scratchin' like a hound,
The minute you start to mess around!

Poison Ivy,
Poison Ivy,
Late at night while your sleepin',
Poison Ivy comes creapin' around.

Ladadadadada (Three times then fade)","['american', 'rhythm and blues', 'rock', 'rock and roll']",310.5,54,1959,4.4,90.77,232,35,"{'neg': 0.049, 'neu': 0.6910000000000001, 'pos': 0.261, 'compound': 0.9963000000000001}",Poison Ivy,2.1,Coasters,25,29
"Shooby Doo Wop ba baa (hey hey)
Shooby Doo Wop ba baa (hey hey)
Shooby Doo Wop ba baa (hey hey)

My heart Is cryin', cryin'
Lonely teardrops
My pillows never dry of
Lonely teardrops

Come home, come home
Just say you will, say you will (say you will)
Say you will (say you will)
Hey, Hey (say you will)

My heart Is cryin', cryin'
Lonely teardrops
My pillows never dry of
Lonely teardrops

Come home, come home
Just say you will, say you will (say you will)
Say you will (say you will)
Hey, Hey (say you will)

Just give me another chance
For our romance
Come on and tell me
That one day you'll return
'Cause everyday that you've been gone away
You'll know my heart does nothing but burn

Crying
Lonely Teardrops
My pillows never dry of
Lonely Teardrops

Come home, come home
Just say you will, say you will (say you will)
Say you will (say you will)
Hey, Hey (say you will)

Say it right now baby (say you will)
Come on, come on (say you will)
Say it darling, yeah (say you will)","['chicago soul', 'classic pop and rock', 'death by heart attack', 'death by pneumonia', 'northern soul', 'pop soul', 'rhythm & blues', 'rock & roll', 'soul']",224.1,56,1959,4.4,99.23,189,29,"{'neg': 0.065, 'neu': 0.861, 'pos': 0.073, 'compound': 0.5619000000000001}",Lonely Teardrops,0.9,Jackie Wilson,10,24
"(spoken): Frankie, where ever you are, I love you 

Though you've found a new love, 
I still miss you so 
I just can't forget you, 
But you'll never know 
Frankie, my darling, 
I'll never let you see me cry 

Once I was your sweetheart, 
now I'm just a friend 
Once you really loved me, 
now I just pretend 
Frankie, my darling, 
I'll never let you see me cry 

Oh, Frankie, 
I'd rather hide these teardrops deep down inside 
I'm crying, 
But you'll never see I'd rather cry than have you pity me 

Though my nights are lonely 
Since you went away 
I'll always keep this secret 
Deep within my heart 
Frankie, my darling 
I'll never let you see me cry 

(spoken): Frankie, where ever you are, I love you","['american', 'pop']",161.1,61,1959,4.0,100.24,129,22,"{'neg': 0.152, 'neu': 0.618, 'pos': 0.23, 'compound': 0.9567}",Frankie,0.5,Connie Francis,7,7
"Living is a dream when you make it seem enchanted
Lovers take for granted all the world's aglow, they ought to know
When you touch a star then you really are enchanted
Find a seed and plant it, love will make it grow

It's really grand when you stand hand in hand with your lover
And thrill to the wonders of night
And days, too, will amaze you and soon you'll discover
Your dreams run to dreams in continuous flight

Love is ecstasy, it's divine to be enchanted
When your dreams are slanted through a lover's eyes

It's really grand when you stand hand in hand with your lover
And thrill to the wonders of night
And days, too, will amaze you and soon you'll discover
Your dreams run to dreams in continuous flight

Love is ecstasy, it's divine to be enchanted
When your dreams are slanted through a lover's eyes",['easy listening soundtracks and musicals'],182.7,64,1959,5.6,96.18,151,16,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.46900000000000003, 'compound': 0.9984000000000001}",Enchanted,2.1,Platters,14,9
"I don't have plans and schemes
And I don't have hopes and dreams
I don't have anything
Since I don't have you

I don't have fond desires
And I don't have happy hours
I don't have anything
Since I don't have you

I don't have happiness
And I guess
I never will ever again
When you walked out on me
In walked old misery
And he's been here since then

I don't have love to share
And I don't have one who cares
I don't have anything
Since I don't have
You, you, you, you
You, you, you, you
You, you, you, you",['doo-wop'],130.5,65,1959,3.6,92.8,103,21,"{'neg': 0.169, 'neu': 0.755, 'pos': 0.076, 'compound': -0.8698}",Since I Don't Have You,1.3,Skyliners,9,7
"(Dave:) Alright you chipmunks, ready to sing your song?
(Alvin:) I'd say we are
(Theodore:) Yeah, let's sing it now!
(Dave:) Okay, Simon?
(Simon:) OK.
(Dave:) Okay, Theodore?
(Theodore:) OK.
(Dave:) Okay Alvin?... Alvin?... ALVIN!!!
(Alvin:) OKAY!

(Chipmunks:)
Christmas, Christmas time is near
Time for toys and time for cheer
We've been good, but we can't last
Hurry Christmas, hurry fast

Want a plane that loops the loop
(Alvin:) Me, I want a hula-hoop
(Chipmunks:) 
We can hardly stand the wait
Please Christmas don't be late

(Dave:) Ok fellas, get ready.
That was very good, Simon.
(Simon:) Naturally!
(Dave:) Very good, Theodore.
(Theodore:) He he he he
(Dave:) Uh Alvin, you were a little flat.
Watch it, Alvin... Alvin?... ALVIN!!!
(Alvin:) OKAY!

(Chipmunks:)
Want a plane that loops the loop
(Alvin:) I still want a hula-hoop
(Chipmunks:)
We can hardly stand the wait
Please Christmas don't be late
We can hardly stand the wait
Please Christmas don't be late","['bogus', 'fixme', 'wrong']",216.0,67,1959,4.4,82.31,159,26,"{'neg': 0.0, 'neu': 0.768, 'pos': 0.232, 'compound': 0.9856}",The Chipmunk Song,3.3,David Seville and The Chipmunks,25,11
"I want to walk you home
please let me walk you home
I want to walk you home
please let me walk you home
you look so good to me oowee
I wish I was a lucky guy
you've been walking right on

I love the way you walk
I love to hear you talk
I love the way you walk
I love to hear you talk
I'm not trying to be smart
I'm not trying to break your heart
but if I ask you for a date
then you tell me that I'm not too late

I want to hold your hand
please let me hold your hand
I wanna hold your hand
please let me hold your hand
you look so good to me oowee
I saw you walking all alone
that's why when I walk you home

So let me walk you home
please let me walk you home
I wanna walk you home
please let me walk you home
you look so good to me oowee

That's why I want to walk you home...
That's why I want to walk you home...
(fade out)","['boogie-woogie', 'new orleans r b', 'new orleans r&b', 'piano blues', 'rhythm & blues', 'rnb', 'rock', 'rock & roll', 'rock and indie', 'rock and roll']",200.7,68,1959,4.4,107.69,188,29,"{'neg': 0.012, 'neu': 0.673, 'pos': 0.316, 'compound': 0.9956}",I Want To Walk You Home,-0.30000000000000004,Fats Domino,3,13
