lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"Can't help it, the girl can't help it
(Oh baby)
Can't help it, the girl can't help it
(Oh baby)
Can't help it, the girl can't help it
(Oh baby)
Can't help it

First time that I saw your eyes
Boy, you looked right through me
Play it cool but I knew you knew
That cupid hit me

You got me trippin', stumblin', flippin', fumblin'
Clumsy 'cause I'm fallin in love
You got me slippin', tumblin', sinkin', fumblin'
Clumsy 'cause I'm fallin' in love
So in love with you

Can't help it, the girl can't help it
(Oh baby)
Can't help it, the girl can't help it
(Oh no)
Can't help it, the girl can't help it
(Oh how)
Can't help it

Can't breathe when you touch me, see
Butterflies so crazy
Whoa now, think I'm goin' down
Friends don't know what's with me

You got me trippin', stumblin', flippin', fumblin'
Clumsy 'cause I'm fallin' in love
You got me slippin', tumblin', sinkin', fumblin'
Clumsy 'cause I'm fallin' in love
So in love with you

She can't help it, the girl can't help it
(Oh no)
Can't help it, the girl can't help it
(Oh please)
Can't help it, the girl can't help it
(Oh no)
Can't help it

You know this ain't the first time
This has happened to me, this love sick thing
I like serious relationships
And a girl like me don't stay single for long
'Cause every time a boyfriend and I break up
My world is crushed and I'm all alone
The love bug crawls right back up
And bites me and I'm back

Can't help it, the girl can't help it
(In love)
Can't help it, the girl can't help it
(Oh God)
Can't help it, the girl can't help it
(I'm back in love)
Can't help it

Can't help it, the girl can't help it
(I'm back in love, yeah)
Can't help it, the girl can't help it
(I'm back in love, yeah baby)
Can't help it, the girl can't help it
(I'm back in love, yeah)
Can't help it
(I know you got me)

You got me trippin', stumblin', flippin', fumblin'
Clumsy 'cause I'm fallin' in love
You got me slippin', tumblin', sinkin', fumblin'
Clumsy 'cause I'm fallin' in love
So in love with you

Clumsy 'cause I'm fallin' in love
You got me slippin', tumblin', sinkin', fumblin'
Clumsy 'cause I'm fallin' in love
So in love with you
So in love with you, so in love with you","['hip hop', 'pop', 'r&b', 'soul and reggae']",469.8,26,2008,4.4,107.69,417,61,"{'neg': 0.187, 'neu': 0.595, 'pos': 0.218, 'compound': 0.9934000000000001}",Clumsy,-0.30000000000000004,Fergie,22,47
"Well, you dawned on me and you bet I felt it
I tried to be chill but you're so hot that I melted
I fell right through the cracks
Now I'm trying to get back
Before the cool done run out I'll be giving it my bestest
And nothing's gonna stop me but divine intervention
I reckon it's again my turn to win some or learn some

But I won't hesitate no more, no more
It cannot wait, I'm yours

Well, open up your mind and see like me
Open up your plans and damn you're free
Look into your heart and you'll find love love, love, love
Listen to the music of the moment, people dance and sing
We're just one big family
And it's our God-forsaken right to be loved, love, love, loved, loved

So I won't hesitate no more, no more
It cannot wait I'm sure
There's no need to complicate
Our time is short
This is our fate, I'm yours

Do you want to, come on
Scootch over closer dear
And I will nibble your ear

I've been spending way too long checking my tongue in the mirror
And bending over backwards just to try to see it clearer
But my breath fogged up the glass
And so I drew a new face and I laughed

I guess what I'll be saying is there ain't no better reason
To rid yourself of vanities and just go with the seasons
It's what we aim to do
Our name is our virtue

But I won't hesitate no more, no more
It cannot wait, I'm yours

Well open up your mind and see like me
Open up your plans and damn you're free
Look into your heart and you'll find that the sky is yours
So please don't please don't please don't
There's no need to complicate
'Cause our time is short
This oh this oh this is our fate I'm yours

Oh I'm yours, oh I'm yours, oh
Baby, do believe I'm yours
You best believe, you best believe I'm yours","['acoustic rock', 'adult contemporary', 'alternative rock', 'american', 'classic pop and rock', 'pop', 'pop rock', 'rock', 'singer/songwriter', 'united states']",414.0,27,2008,4.800000000000001,98.21,343,43,"{'neg': 0.034, 'neu': 0.63, 'pos': 0.336, 'compound': 0.9992000000000001}",I'm Yours,1.3,Jason Mraz,32,12
"Hey baby girl
I've been watching you all day
Man that thing you got behind you is amazing
You make me want to take you out and let it rain
I know you got a man but this is what you should say

Why don't you tell him that I'm leavin', never lookin' back again?
You found somebody who does it better than he can
No more making you cry
No more gray skies
Girl we flyin' on a G5, G5

And I'm leavin', never lookin' back again
So call your shawty you tell him you found a new man
The one who's so, so fly
The one to keep you high
Have you singing all night, like that, yeah, she gon' be singin'

Now if I talk it girl, you know that I will walk it out
Man I'll put my money, money where my mouth is
Cuz you the baddest little thing that I've ever seen
So imma ask you one time if you got a man

Why don't you tell him that I'm leavin', never lookin' back again?
You found somebody who does it better than he can
No more making you cry
No more gray skies
Girl we flyin' on a G5, G5

And I'm leavin', never lookin' back again
So call your shawty you tell him you found a new man
The one who's so, so fly
The one to keep you high
Have you singing all night, like that

Don't stress, don't stress, don't stress
Just tell him to the left left left
Don't stress, don't stress, don't stress
'Cuz we gone and we gone and we gone

No stress, no stress, no stress
Girl you deserve nothing but the best
No stress, no stress, no stress
Girl you need to tell him

Why don't you tell him that I'm leavin', never lookin' back again?
You found somebody who does it better than he can
No more making you cry
No more gray skies
Girl we flyin' on a G5, G5

And I'm leavin', never lookin' back again
So call your shawty you tell him you found a new man
The one who's so, so fly
The one to keep you high
Have you singing all night, like that","['american', 'pop']",411.3,28,2008,4.800000000000001,106.67,375,47,"{'neg': 0.117, 'neu': 0.738, 'pos': 0.145, 'compound': 0.8854000000000001}",Leavin',0.1,Jesse McCartney,13,29
"Akon:
Girl I can notice but to
Notice you
Noticin' me
From across the room

I can see it that can't stop myself from lookin'
And noticin' you noticin' me
Watch out I've seen her type before
That girl is so dangerous

That girl is so dangerous
That girl is a bad girl
I've seen her type before she's so dangerous
That girl is so dangerous
That girl is a bad girl, yeah

Kardinal Offishall:
Oh, yeah that's her
The big dog tryin' to get her little kitty to purr
Next man lookin' at me like I'm Lucifer
'Cause he knows I will deal with the case, yes sir
If I was the last man I earth, I would only take that girl, end the search

She'll give a new definition to the word curve
Got chicks in the strip club, envyin' hers
Bodies like what is a mass irruptions, sit the glass on that fat obstruction
Tongue game give a new type seduction, I'm tryin' to get back her something

Akon:
Girl I can notice but to
Notice you
Noticin' me
From across the room
I can see it that can't stop myself from lookin'

And noticin', you noticin' me
Watch out I've seen her type before
That girl is so dangerous
That girl is so dangerous

That girl is a bad girl
I've seen her type before she's so dangerous
That girl is so dangerous
That girl is a bad girl, yeah

Kardinal Offishall:
Oh bad to the bone, everything locked like a two, three zone
I wanna make my black snake moan
Talk a little bit then take that off
She's bad and she know the deal
That's what I can't hide when she wanna conceal, I mean

Makin' good and havin' big
Put together and close to the jibby, I see
No! No!
No disrespect, but this killer from another level, cut the check

Aw.
Tell King Mac stop the press
Say kid, can I get a witness?

Akon:
Girl I can notice but to
Notice you
Noticin' me
From across the room

I can see it that can't stop myself from lookin'
And noticin' you noticin' me
Watch out I've seen her type before
That girl is so dangerous

That girl is so dangerous
That girl is a bad girl
I've seen her type before she's so dangerous
That girl is so dangerous
That girl is a bad girl, yeah

I see you got that fire by the way that your walkin'
From left to right I watched her go down
Girl I just want it right now don't wanna do no talkin'
Shawty's so right I need to slow down

Kardinal Offishall:
Figure 8
Good body shape
When she on the dance floor, tell 'em I rip
When she do her thing man, can't watch shit
That beat soak up everything our grib

Bad heels like Jessica P
I'm tryin' to give homegirl sex and the cit-tit-tit-tity
Itty bitty waistline moves with the baseline
One look, I'll punch, I'm fine!

Akon:
Girl I can notice but to
Notice you
Noticin' me
From across the room

I can see it that can't stop myself from lookin'
And noticin' you noticin' me
Watch out I've seen her type before
That girl is so dangerous
That girl is so dangerous

That girl is a bad girl
I've seen her type before she's so dangerous
That girl is so dangerous
That girl is a bad girl, yeah","['fixme', 'hip hop', 'rap']",720.9,29,2008,4.800000000000001,98.21,579,75,"{'neg': 0.23, 'neu': 0.686, 'pos': 0.083, 'compound': -0.9991000000000001}",Dangerous,1.3,Kardinal Offishall,42,63
"Oh, oh, oh

No matter what you say about love, I keep coming back for more
Keep my hand in the fire, sooner or later 
I get what I'm asking for
No matter what you say about life, I learn every time I bleed
That truth is a stranger, my soul is in danger 
I gotta let my spirit be free 
To admit that I'm wrong, and then change my mind
Sorry, but I have to move on and leave you behind

I can't waste time, so give it a moment
I realize nothing's broken
Don't need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back, got a new direction
I loved you once, needed protection
You're still a part of everything I do
You're on my heart, just like a tattoo

Just like a tattoo, I'll always have you
(I'll always have you
I'll always have you)

I'm sick of playing all of these games
It's not about taking sides
When I looked in the mirror, didn't deliver
It hurt enough to think that I could stop
Admit that I'm wrong and then change my mind
Sorry, but I've gotta be strong and leave you behind 

I can't waste time, so give it a moment
I realize nothing's broken
Don't need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back, got a new direction
I loved you once, needed protection
You're still a part of everything I do
You're on my heart, just like a tattoo

Just like a tattoo, I'll always have you
(I'll always have you)

If I live every moment
Won't change any moment
It's still a part of me and you
I will never regret you
Still the memory of you
Marks everything I do

Oooh

I can't waste time, so give it a moment
I realize nothing's broken
Don't need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back, got a new direction
I loved you once, needed protection
You're still a part of everything I do
You're on my heart, just like a tattoo

I can't waste time, so give it a moment
I realize nothing's broken
Don't need to worry 'bout everything I've done
Live every second like it was my last one
Don't look back, got a new direction
I loved you once, and I needed protection
You're still a part of everything I do
You're on my heart, just like a tattoo

Just like a tattoo, I'll always have you","['american idol', 'hip hop rnb and dance hall', 'pop']",583.2,30,2008,4.800000000000001,89.75,437,59,"{'neg': 0.084, 'neu': 0.6890000000000001, 'pos': 0.227, 'compound': 0.9969}",Tattoo,2.5,Jordin Sparks,26,35
"I got my sight set on you
And I'm ready to aim
I have a heart that will
Never be tame
I knew you were somethin' special
When you spoke my name
Now I can't wait to see you again

I've got a way of knowin'
When somethin' is right
I feel like I must have known you
In another life
'Cause I felt this deep connection
When you looked in my eyes (I can't wait)
Now I can't wait to see you again

The last time I freaked out
I just kept lookin' down
I st-st-stuttered when
You asked me what I'm thinkin' 'bout
Felt like I couldn't breathe
You asked what's wrong with me
My best friend Leslie said
""Oh, she's just bein' Miley""
The next time we hang out
I will redeem myself
My heart can't rest 'til then
Whoa, whoa, I
I can't wait to see you again

I got this crazy feelin'
Deep inside
When you called and asked to see me
Tomorrow night
I'm not a mind reader
But I'm readin' the signs (That you can't wait)
That you can't wait
To see me again

The last time I freaked out
I just kept lookin' down
I st-st-stuttered when
You asked me what I'm thinkin' 'bout
Felt like I couldn't breathe
You asked what's wrong with me
My best friend Leslie said
""Oh, she's just bein' Miley""
The next time we hang out
I will redeem myself
My heart can't rest 'til then
Whoa, whoa, I
I can't wait to see you again

I got my sight set on you
And I'm ready to aim

The last time I freaked out
I just kept lookin' down
I st-st-stuttered when
You asked me what I'm thinkin' 'bout
Felt like I couldn't breathe
You asked what's wrong with me
My best friend Leslie said
""Oh, she's just bein' Miley""
The next time we hang out
I will redeem myself
My heart can't rest 'til then
Whoa, whoa, I
I can't wait to see you again
(To see you again)
(To see you again)

Whoa, whoa, I
I can't wait
To see you again","['miley-cyrus', 'pop', 'rock']",400.5,31,2008,4.0,108.7,357,66,"{'neg': 0.051000000000000004, 'neu': 0.839, 'pos': 0.11, 'compound': 0.9692000000000001}",See You Again,-0.7000000000000001,Miley Cyrus,22,37
"Let's drop!
Yeah
Come on (shake, shake)

I'll take you home if you don't leave me at the front door
Your body's cold, but girl we're getting so warm
And I was thinking of ways that I could get inside (get inside)
So now you're falling in love (let me go now)
This feeling's turning me on (here we go now)

Now if she does it like this, will you do it like that
Now if she touches like this, will you touch her right back
Now if she moves like this, will you move her like that
Come on, shake, shake, shake, shake, a-shake it

Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it

Your lips tremble but your eyes are in a straight stare
We're on the bed, but your clothes are laying right there
And I was thinking of places that I could hide (I could hide)
So now you're falling in love (let me go now)
This feeling's turning me on (here we go now)

Now if she does it like this, will you do it like that
Now if she touches like this, will you touch her right back
Now if she moves like this, will you move her like that
Come on, shake, shake, shake, shake, a-shake it

Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it

I saw you dancing and I couldn't get you off my mind
I could tell that you could tell that I was taking my time
I was thinking of ways that you would stay and be mine
You're body's shaking, turn me on, so I can turn off the lights

Now if she does it like this, will you do it like that
Now if she touches like this, will you touch her right back
Now if she moves like this, will you move her like that
Come on, shake, shake, shake, shake, a-shake it

Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it

Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it
Shake, shake, shake, shake, a-shake it","['dance-pop', 'dance-rock', 'electropop', 'pop punk', 'pop rock', 'scene']",523.8,32,2008,5.6,87.72,396,43,"{'neg': 0.323, 'neu': 0.545, 'pos': 0.132, 'compound': -0.9951000000000001}",Shake It,3.3,Metro Station,12,34
"This town is colder now, I think it's sick of us
It's time to make our move, I'm shakin' off the rust
I've got my heart set on anywhere but here
I'm staring down myself, counting up the years
Steady hands, just take the wheel
Every glance is killing me
Time to make one last appeal
For the life I lead

Stop and stare
I think I'm moving but I go nowhere
Yeah, I know that everyone gets scared
But I've become what I can't be, oh
Stop and stare
You start to wonder why you're ""here"" not there
And you'd give anything to get what's fair
But fair ain't what you really need
Oh, can you see what I see?

They're tryin' to come back, all my senses push
Untie the weight bags, I never thought I could
Steady feet, don't fail me now
I'ma run 'til you can't walk
But something pulls my focus out
And I'm standing down

Stop and stare
I think I'm moving but I go nowhere
Yeah I know that everyone gets scared
But I've become what I can't be, oh
Stop and stare
You start to wonder why you're here not there
And you'd give anything to get what's fair
But fair ain't what you really need
Oh, you really don't need

What you need, what you need, what you need

Stop and stare
I think I'm moving but I go nowhere
Yeah I know that everyone gets scared
I've become what I can't be
Oh, do you see what I see?","['folk pop', 'pop', 'pop rock', 'rock', 'rock and indie', 'united states']",310.5,33,2008,4.4,99.23,259,38,"{'neg': 0.147, 'neu': 0.797, 'pos': 0.056, 'compound': -0.9766}",Stop And Stare,0.9,OneRepublic,15,14
"YO!!!!
WAT A GWAAN!!!
HO!!!!
SEAN KINGSTON!!!
JR!

(Chorus)
We can go to the tropics
Sip pina coladas
Shawty I could take you there
Or we can go to the slums
Where killas get hung
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya (I could take ya...)
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya(I could take ya...)
Shawty I could take you there

Baby girl I know it's rough but come with me
We can take a trip to the hood
It's no problem girl it's my city
I could take you there
Little kid wit guns only 15
Roam in the streets up to no good
When gun shots just watch us, run quickly
I could show you where

As long as you're with me
Baby you'll be alright
I'm known in the ghetto
Girl just stay by my side
Or we can leave the slums go to paradise
Baby it's up to you,
It's whatever you like

(Chorus)
We can go to the tropics
Sip pina coladas
Shawty I could take you there
Or we can go to the slums
Where killas get hung
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya (I could take ya...)
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya(I could take ya...)
Shorty I could take you there

Shawty come with me it's no worry
I know the bad men dem where they ah stay
Police fly pursuit in a hurry
This is no gun play
Don't be scared in a deh West Indies
It's Jamaica, dat's where I'm from
Might see something that you're not used to
Welcome to da slums

As long as you're with me
Baby you'll be alright
I'm known in the ghetto
Girl just stay by my side
Or we can leave the slums go to paradise
Baby it's up to you,
It's whatever you like

(Chorus)
We can go to the tropics
Sip pina coladas
Shawty I could take you there
Or we can go to the slums
Where killas get hung
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya (I could take ya...)
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya(I could take ya...)
Shawty I could take you there

Or we (oh we)
Can go (can go)
To a place (to a place)
I know you gonna like (oh oh oh)
The beach (the beach)
The breeze (the breeze)
West Indies, I call it paradise

(Chorus)
We can go to the tropics
Sip pina coladas
Shawty I could take you there
Or we can go to the slums
Where killas get hung
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya (I could take ya...)
Shawty I could take you there
You know I could take ya (I could take ya...)
I could take ya(I could take ya...)
Shawty I could take you there","['pop', 'pop and chart', 'rnb']",652.5,34,2008,4.4,99.23,553,86,"{'neg': 0.063, 'neu': 0.861, 'pos': 0.077, 'compound': 0.9187000000000001}",Take You There,0.9,Sean Kingston,27,57
"You change your mind
Like a girl changes clothes
Yeah you, PMS
Like a bitch, I would know

And you overthink
Always speak cryptically
I should know
That you're no good for me

'Cause you're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up 

(You) You don't really wanna stay, no
(You) But you don't really wanna go-o
You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

We used to be
Just like twins, so in sync
The same energy
Now's a dead battery

Used to laugh 'bout nothing
Now you're plain boring
I should know
That you're not gonna change

'Cause you're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up

(You) You don't really wanna stay, no
(You) But you don't really wanna go-o
You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

Someone call the doctor
Got a case of a love bipolar
Stuck on a roller coaster
Can't get off this ride

You change your mind
Like a girl changes clothes

'Cause you're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up

You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down

You're wrong when it's right
It's black and it's white
We fight, we break up
We kiss, we make up

(You) You don't really wanna stay, no
(You) But you don't really wanna go-o
You're hot then you're cold
You're yes then you're no
You're in then you're out
You're up then you're down...","['""ur so fail""', 'american', 'américain', 'bubblegum', 'california gurls', 'cute', 'dance-pop', 'electropop', 'fail', 'failfail', 'her expression is like shes thinking something dumb', 'house', 'katy perry', 'lame', 'lolol trap?', 'megafail', 'multiple ipi', 'nope still fail', 'pop', 'pop rock', 'still fail', 'trap', 'united states', 'ur so faaaail', 'ur so fail', 'usa']",435.6,36,2008,4.0,100.24,362,72,"{'neg': 0.14, 'neu': 0.73, 'pos': 0.13, 'compound': -0.31820000000000004}",Hot N Cold,0.5,Katy Perry,16,55
"Bust It Baby
Aye can I please talk to my bust it baby real quick homie
Let me bring you in my world, and let you know what i call my lil bust it baby

She got me speedin' in the fast lane
Pedal to the floor mayne, tryna get back to her love
Best believe she got that good thang
She my little hood thang, ask around they know us
they know that's my...
BUSTTTTTT ITTTT... bay bayy
Everybody know that's my..
BUSTTTT ITTTTT.... bay bayy
Everybody know thats mine

If i wasn't married to the streets, it'd be you
Yo lips what make you so cute
Love when you poke yo mouth out when you mad too
Save your number in my phone under Lil Boo
Like your sex but more love what cha do
Turn me on how you stare at me when we through
When you give it to me, i don't wanna turn ya loose
Scared to moan around you, all i can say is ""Ooh""
My favorite panties of yours the ones that see-through
One wit the pink trim on 'em and they light blue
Speakin' for the goons, thank god for makin' you
BUST IT BABY is what i call you

She got me speedin' in the fast lane
Pedal to the floor mayne, tryna get back to her love
Best believe she got that good thang
She my little hood thang, ask around they know us
they know that's my..
BUSTTTTTT ITTT... bay babyyyy
Everybody know that's my..
BUSTTTT ITTT... bay babyyyy
Everybody know thats mine



Ay Ay slow down
They say he's ?, slow down
you're just one more, he won't respect you
He just gon' hurt you, and neglect you
Well they gon' say what they wanna, yeah
I made a promise, to do you right and i'm gonna
Girl i'll do everything i can, prove i'ma better man
Than your friends think i am

She got me speedin' in the fast lane
Pedal to the floor mayne, tryna get back to her love
Best believe she got that good thang
She my little hood thang, ask around they know us
they know that's my..
BUSTTTTTT ITTT... bay babyyyy
Everybody know that's my..
BUSTTTT ITTT... bay babyyyy
Everybody know thats mine

I juss gave her a nick name, it's wet-wet
Cause when we finished she mess up all the bedsets
She got somethin' to relax me when i'm under stress
Never told her, or let her know it but she the best
She like to spell her name wit her tongue on my chest
If you had told me it was this good, i'da never guessed
She full of surprises, i don't know what she'll do next
But while she sleep i sneak and put hickies on her neck
And when she go out, she shut down the whole set
love to see her in heels wit the slit in her dress
She like to do her own hair and get her own checks
My BUST IT BABY i keep 'er on deck

She got me speedin' in the fast lane
Pedal to the floor mayne, tryna get back to her love
Best believe she got that good thang
She my little hood thang, ask around they know us
they know that's my..
BUSTTTTTT ITTT... bay babyyyy
Everybody know that's my..
BUSTTTT ITTT... bay babyyyy
Everybody know thats mine","['gangsta rap', 'hip hop', 'pop rap', 'soul and reggae', 'southern hip hop', 'trap rap']",651.6,38,2008,5.6,104.64,568,63,"{'neg': 0.045, 'neu': 0.768, 'pos': 0.187, 'compound': 0.9984000000000001}",Bust It Baby Part 2,0.9,Plies,32,32
"Lil Wayne
I need a Winn-Dixie
Grocery bag full of money
Right now to the VIP section! (wosh, wosh, wosh)
You got Young Mula
In the house tonight baby
Yeah!!
Yeah!
Young!
Young! (wosh)
Young! (wosh)
Young! (wosh)
Young Mula Baby!

T-Pain + Lil Wayne
If you Got money (yeah)
And you know it
Take it out your pocket and show it (then)
Throw it (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way
If you gettin' mugged
From everybody who see then
Hang over the wall of the VIP
Like (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way

Lil Wayne
Now I was bouncing through the club
She loved the way I did it but
I see her boyfriend hatin' like a city cop
Now I ain't never been a chicken but my fitty cocked
Say I ain't never been a chicken but my semi cocked
Now where your bar at?
I'm tryna rent it out
And we so bout it bout it
Now what are you about?
DJ show me love
He say my name when the music stop
Young Money Lil Wayne
Then the music drop
I make it snow
I make it flurry
I make it out all back tomorrow don't worry
Yeah
Young Wayne on them hoes
A.K.A. Mr. Make It Rain On Them Hoes (Young Money)

T-Pain + Lil Wayne
If you Got money (yeah)
And you know it
Take it out your pocket and show it (then)
Throw it (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way
If you gettin' mugged
From everybody who see then
Hang over the wall of the VIP
Like (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way

Lil Wayne
(Streets)
(Here we go) One for the money
Two for the show
Now clap your hands if you got a bank roll (heh, yeah)
Like some clap on lights in dis' bitch
I'm(a) be clapping all night in dis' bitch (uhh hun)
Lights off (uhh hun)
Masks on (uhh hun)
She saw me (uhh hun)
She smiling (yeah)
He muggin'
who cares, cause my goons are right here
Aye
Its nothin' to a big dog
And I'm a Great Dane
I wear eight chains
I mean so much ice
They yell skate Wayne!
She wanna fuck Weezy
But she wanna rape Wayne (uhh hun)

T-Pain + Lil Wayne
If you got money (yeah)
And you know it
Take it out your pocket and show it (then)
Throw it (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way
If you gettin' mug
From everybody who see that
Hang over the wall of the VIP
Like..


Okay,
It's ""Young Wayne"" on them hoes
A.K.A. ""Mr. Make It Rain On Them Hoes""
Like ehhhh!
Everybody say Mr. Rain Man
Can we have a rainy day?
Bring a umbrella
Please bring a umbrella
Ella, ella, ella ehhh!
Bitch ain't shit but a hoe and a trick
But you no one ain't trickin' if you, got, ""it"",
You know we ain't fuckin' if you not thick
And I cool your ass down if you think you're hot shit
--So Rolex watch this
I do it, 4-5-6 my ""click-clack""
goes the black fo' fifth
And just like it I blow that shit
Cause bitch I'm the bomb like
Tick tick (biatch!)
Yeah!!


If you Got money (yeah)
And you know it
Take it out your pocket and show it (then)
Throw it (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way
If you gettin' mugged
From everybody who see then
Hang over the wall of the VIP
Like (fly)
This a way (fly)
Thatta way (fly)
This a way (fly)
Thatta way


Yeah
It's Young Wayne on them hoes
A.K.A. Mr. Make It Rain On Them Hoes
Yeah
Young Wayne on them hoes
Make a stripper fall in love
T-Pain on them hoes
aha!","['chopped and screwed', 'contemporary r&b', 'gangsta rap', 'hip hop', 'hip hop rnb and dance hall', 'lil wayne', 'pop rap', 'r&b', 'rap', 'rap rock', 'southern hip hop']",748.8,40,2008,4.0,108.7,669,116,"{'neg': 0.083, 'neu': 0.791, 'pos': 0.126, 'compound': 0.9879}",Got Money,-0.7000000000000001,Lil Wayne,45,65
"I was ridin' shotgun with my hair undone
In the front seat of his car
He's got a one-hand feel on the steering wheel
The other on my heart
I look around
Turn the radio down
He says, ""Baby, is somethin' wrong?""
I say, ""Nothing,
I was just thinkin' how we don't have a song""
And he says:

Our song is the slammin' screen door
Sneakin' out late, tappin' on your window
When we're on the phone and you talk real slow
'Cause it's late and your mama don't know
Our song is the way you laugh
The first date ""Man, I didn't kiss her, and I should have""
And when I got home, before I said, ""Amen""
Askin' God if he could play it again

I was walking up the front porch steps after everything that day
Had gone all wrong had been trampled on
And lost and thrown away
Got to the hallway, well on my way to my lovin' bed
I almost didn't notice all the roses
And the note that said:

Our song is the slammin' screen door
Sneakin' out late, tappin' on your window
When we're on the phone and you talk real slow
'Cause it's late and your mama don't know
Our song is the way you laugh
The first date ""Man, I didn't kiss her, and I should have""
And when I got home, before I said, ""Amen""
Askin' God if he could play it again

I've heard every album
Listened to the radio
Waited for something to come along
That was as good as our song

'Cause our song is the slammin' screen door
Sneakin' out late, tappin' on his window
When we're on the phone and he talks real slow
'Cause it's late and his mama don't know
Our song is the way he laughs
The first date ""Man, I didn't kiss him, and I should have""
And when I got home, before I said, ""Amen""
Askin' God if he could play it again
Play it again

I was ridin' shotgun with my hair undone
In the front seat of his car
I grabbed a pen and an old napkin
And I wrote down our song","['contemporary country', 'country', 'country pop', 'country-pop', 'dance-pop', 'electropop', 'female vocals', 'fixme label mess', 'pop', 'pop rock', 'singer/songwriter', 'taylor-swift', 'teen pop', 'top 40']",423.9,41,2008,4.800000000000001,98.21,365,49,"{'neg': 0.034, 'neu': 0.881, 'pos': 0.085, 'compound': 0.9509000000000001}",Our Song,1.3,Taylor Swift,30,17
