lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"(I can't stop loving you)
I've made up my mind
To live in memories
Of the lonesome times

(I can't stop wanting you)
It's useless to say
So I'll just live my life
In dreams of yesterdays (dreams of yesterdays)

Those happy hours
That we once knew
Though long ago
They still make me blue

They say that time
Heals a broken heart
But time has stood still
Since we've been apart

(I can't stop loving you)
I've made up my mind
To live in memories
All the lonesome time

(I can't stop wanting you)
It's useless to say
So I'll just live my live
In dreams of yesterdays

(Those happy hours) Those happy hours
(That we once knew) That we once knew
(Though long ago) Though long ago
(Still make me blue) Still make me blue

(They say that time) They say that time
(Heals a broken heart) Heals a broken heart
(But time has stood still) Time has stood still
(Since we've been apart) Since we've been apart

(I can't stop loving you)
I said I've made up my mind
To live in memories
All the lonesome time
Sing the song, children

(I can't stop wanting you)
It's useless to say
So I'll just live my life
Of dreams of yesterdays (of yesterdays)","['american', 'blues', 'classic pop and rock', 'country', 'country blues', 'country soul', 'death by lung cancer', 'gospel', 'jazz', 'live in concert', 'piano blues', 'pop', 'rhythm & blues', 'rnb', 'soul', 'soul blues', 'soul jazz', 'the way i feel', 'vocal jazz']",273.6,2,1962,4.0,91.78,215,41,"{'neg': 0.137, 'neu': 0.742, 'pos': 0.121, 'compound': -0.7278}",I Can't Stop Loving You,1.7000000000000002,Ray Charles,14,19
"(Roses are red, my love)
(Doo doo da doo)

A long, long time ago 
On graduation day 
You handed me your book 
I signed this way: 

""Roses are red, my love.
Violets are blue.
Sugar is sweet, my love.
But not as sweet as you.""

We dated through high school
And when the big day came
I wrote into your book
Next to my name:

""Roses are red, my love.
Violets are blue.
Sugar is sweet, my love.
But not as sweet as you."" (as sweet as you)

Then I went far away
And you found someone new
I read your letter, dear
And I wrote back to you:

""Roses are red, my love.
Violets are blue.
Sugar is sweet, my love.
But luck may God bless you."" (may God bless you)

Is that your little girl? 
She looks a lot like you
Someday some boy will write
In her book, too:

""Roses are red, my love.
Violets are blue.
Sugar is sweet, my love.
But not as sweet as you.""
(Roses are red)",['classic pop and rock'],206.1,4,1962,3.6,101.26,174,37,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9898}",Roses Are Red,0.1,Bobby Vinton,11,17
"Come on baby
Let's do the twist
Come on baby
Let's do the twist
Take me by my little hand
And go like this

Ee-yah twist
Baby, baby twist
Ooh yeah, just like this
Come on little miss and do the twist

My daddy is sleepin'
And mama ain't around
Yeah, daddy just sleepin'
And mama ain't around
We're gonna twisty twisty twisty
Till we tear the house down

Come on and twist
Yeah, baby twist
Oooh yeah, just like this
Come on miss and do the twist
Ee-yah

('Round and 'round and 'round and 'round)
('Round and 'round and 'round and 'round)

Yeah, you should see my little sis
You should see my my litlle Sis
She really knows how to rock
She knows how to twist

Come on and twist
Yeah, baby twist
Oooh yeah, just like this
Come on little miss and do the twist

('Round and 'round and 'round and 'round)
('Round and 'round and 'round and 'round)

Yeah, rock on now
Yeah, twist on down
Twist
('Round and 'round and 'round)","['rhythm & blues', 'rock & roll']",192.6,9,1962,4.0,108.7,176,34,"{'neg': 0.079, 'neu': 0.8210000000000001, 'pos': 0.101, 'compound': 0.8052}",The Twist,-0.7000000000000001,Chubby Checker,9,17
"Soldier boy
Oh my little soldier boy
I'll be true to you

You were my first love
And you'll be my last love
I will never make you blue
I'll be true to you

In the whole world
You can love but one girl
Let me be the one girl
For I'll be true to you

Wherever you go
My heart will follow
I love you so
I'll be true to you

Take my love with you
To any port or foreign shore
Darling you must feel for sure
And I'll be true to you

Soldier boy
Oh my little soldier boy
I'll be true to you","['pop', 'rnb', 'soul']",119.7,10,1962,4.0,108.7,107,20,"{'neg': 0.0, 'neu': 0.666, 'pos': 0.334, 'compound': 0.9932000000000001}",Soldier Boy,-0.7000000000000001,Shirelles,5,9
"Duke, Duke, Duke, Duke of Earl
Duke, Duke, Duke of Earl
Duke, Duke, Duke of Earl
Duke, Duke, Duke of Earl
Duke, Duke, Duke of Earl
Duke, Duke, Duke of Earl
Duke, Duke, Duke of Earl

As I walk through this world
Nothing can stop the Duke of Earl
And you, you are my girl
And no one can hurt you, oh, no

Yes, I
Oh, I'm gonna love you
Oh, oh
Come on, let me hold you, darlin'
'Cause I'm the Duke of Earl
So, yeah, yeah, yeah, yeah

And when I hold you
You'll be my Duchess, Duchess of Earl
We'll walk through my dukedom
And a paradise we will share

Yes, I 
Oh, I'm gonna love you
Oh, oh
Nothing can stop me now
'Cause I'm the Duke of Earl
So, yeah, yeah, yeah, yeah

Ooh ooh ooh ooh ooh
Ooh ooh ooh ooh ooh
Oh, oh, oh, oh
Ooh ooh ooh ooh ooh
Ooh ooh ooh ooh ooh
Oh, oh, oh

Well, I
Oh, I'm gonna love you
Oh, oh
Nothing can stop me now
'Cause I'm the Duke of Earl
So, yeah, yeah, yeah, yeah

Ooh ooh ooh ooh ooh
Ooh ooh ooh ooh ooh
So, oh, oh, oh, oh
Ooh ooh ooh ooh ooh",['classic pop and rock'],234.0,13,1962,4.0,108.7,210,37,"{'neg': 0.057, 'neu': 0.718, 'pos': 0.225, 'compound': 0.9906}",Duke Of Earl,-0.7000000000000001,Gene Chandler,7,26
"Do do do
Down dooby doo down down
Comma, comma, down dooby doo down down
Comma, comma, down dooby doo down down
Breaking up is hard to do

Don't take your love away from me
Don't you leave my heart in misery
If you go then I'll be blue
Cause breaking up is hard to do

Remember when you held me tight
And you kissed me all through the night
Think of all that we've been through
And breaking up is hard to do

They say that breaking up is hard to do
Now I know
I know that it's true
Don't say that this is the end
Instead of breaking up I wish that we were making up again

I beg of you don't say goodbye
Can't we give our love another try?
Come on, baby, let's start anew
Cause breaking up is hard to do

(They say that breaking up is hard to do)
Now I know
I know that it's true
(Don't say that this is the end)
Instead of breaking up I wish that we were making up again

I beg of you don't say goodbye
Can't we give our love another try?
Come on, baby, let's start anew
Cause breaking up is hard to do

(Down dooby doo down down)
Comma, comma, down dooby doo down down
Comma, comma, down dooby doo down down
Comma, comma, down dooby doo down down
Comma, comma, down dooby doo down",['classic pop and rock'],277.2,15,1962,4.4,107.69,242,36,"{'neg': 0.094, 'neu': 0.849, 'pos': 0.058, 'compound': -0.7364}",Breaking Up Is Hard To Do,-0.30000000000000004,Neil Sedaka,12,18
"Baby baby baby baby take it easy
Let's do it right 
Ar baby take it easy
Don't cha know we got all night 
Cause there's no no twistin'
Like a slow slow twistin' with you

Yeah a little crazy motion
Is all you need 
Ar twist a slow devotion
You don't need speed 
Cause there's no no twistin'
Like a slow slow twistin' with you

Ar come on come on
And please me baby 
Come on and tease me baby 
Come on and drive me crazy 
Come on and let's a twist it baby 
Cause there's no no twistin'
Like a slow slow twistin' with you

Ar ya gonna last longer, longer
Just a take your time 
Ar you're gonna feel stronger
And I feel so fine 
Cause there's no no twistin'
Like a slow slow twistin' with you

Ar come on, come on yeah
Ar come on, come on and please me baby 
Come on and tease me baby 
Come on and drive me crazy 
A twist it a take it easy baby
Cause there's no no twistin'
Like a slow slow twistin' with you

Ar ya gonna last longer, longer
Just a take your time 
Ar ya gonna feel stronger, a longer
And I feel so fine Yeah Yeah
Cause there's no no twistin'
Like a slow slow twistin' with you
Ar with you ar with you
Ar come on Ar come on","['rhythm & blues', 'rock & roll']",293.4,17,1962,4.0,100.24,235,40,"{'neg': 0.139, 'neu': 0.676, 'pos': 0.186, 'compound': 0.9289000000000001}",Slow Twistin',0.5,Chubby Checker,14,18
"I cry myself to sleep each night
Wishing I could hold you tight
Life seems so empty since you went away
The pillow where you lay your head
Now holds my lonely tears instead
And it keeps right on a-hurtin'
Since you're gone

It keeps right on a-hurtin every minute of the day
Every hour you're away I feel so lonely
And I can't help it, I don't think I can go on
And it keeps right on a-hurtin' since you're gone

They say a man should never cry
But when I see you passing by
My heart breaks down and cries a million tears
You broke my heart and set me free 
But you forgot your memory
And keeps right on a-hurtin' since your gone

It keeps right on a-hurtin every minute of the day
Every hour you're away I feel so lonely
And I can't help it, I don't think I can go on
And it keeps right on a-hurtin' since you're gone",['classic pop and rock'],202.5,18,1962,4.800000000000001,98.21,165,21,"{'neg': 0.17300000000000001, 'neu': 0.797, 'pos': 0.03, 'compound': -0.9669000000000001}",It Keeps Right On a-Hurtin',1.3,Johnny Tillotson,10,6
"Some other girls are filling your head with jive
So, now you're acting like you don't know I'm alive

Love, you better wake up
Yeah, before we break up
And you lose me, little me
The one who really loves you

Suzie, only wants you until the day
(Only wants you until the day)
That she'll again have her true love
Who's far, far, away
(Her true love who's far away)

(Wake up)
So, love you better wake up
Yeah, before we break up
And you lose me, little me
The one who really loves you
(I really love you, yeah-yeah-yeah)

Ginny only wants you,
'Cause she thinks she has to have everyone
Minnie, only wants you
'Cause she thinks that hurting me would be fun
Oh, oh, oh

Silly Lilly, you know she doesn't really
Want you with a love that's true
In fact, there's no other girl
In this whole wide world
Who can love you like I do

They get tired of you
Then they're gonna put ya down
(Put you down, put you down)
They ain't gonna want you hangin' around
(Hangin' around, hangin' around)

(Wake up)
So, love you better wake up
Yeah, before we break up
And you lose me, little me
The one who really loves you
(I really love you, yeah-yeah-yeah)

I-I-I do (yeah-yeah)
Really, really, love you
(I really love you, yeah-yeah-yeah)
Oh-oh, oh-oh, oh-oh, ooh-ooh (yeah-yeah)","['death by laryngeal cancer', 'death by pneumonia', 'rock and indie']",306.9,19,1962,4.0,91.78,236,40,"{'neg': 0.067, 'neu': 0.639, 'pos': 0.294, 'compound': 0.9973000000000001}",The One Who Really Loves You,1.7000000000000002,Mary Wells,28,17
"Don't want a four leaf clover
Don't want an old horse shoe
Want your kiss 'cause I just can't miss
With a good luck charm like you

Come on and be my little good luck charm
Uh-huh huh, you sweet delight
I want a good luck charm
a-hanging on my arm
To have, to have, to hold, to hold tonight

Don't want a silver dollar
Rabbit's foot on a string
The happiness in your warm caress
No rabbit's foot can bring

Come on and be my little good luck charm
Uh-huh huh, you sweet delight
I want a good luck charm
a-hanging on my arm
To have, to have, to hold, to hold tonight

If I found a lucky penny
I'd toss it across the bay
Your love is worth all the gold on earth
No wonder that I say

Come on and be my little good luck charm
Uh-huh huh, you sweet delight
I want a good luck charm
a-hanging on my arm
To have, to have, to hold, to hold tonight","['american', 'blue-eyed soul', 'blues', 'christmas music', 'classic pop and rock', 'country', 'flaming', 'gospel', 'if you talk in your sleep', 'love', 'oldies', 'party', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'rockabilly', 'singer']",194.4,20,1962,4.4,107.69,173,27,"{'neg': 0.126, 'neu': 0.507, 'pos': 0.366, 'compound': 0.9955}",Good Luck Charm,-0.30000000000000004,Elvis Presley,10,14
