lyrics,tags,num_syllables,pos,year,fog_index,flesch_index,num_words,num_lines,sentiment,title,f_k_grade,artist,difficult_words,num_dupes
"There's a (moon out tonight) whoa-oh-oh ooh
Let's go strollin'
There's a (girl in my heart) whoa-oh-oh ooh
Whose heart I've stolen
There's a moon out tonight (whoa-oh-oh ooh)
Let's go strollin' through the park (ooh-ooh-ooh-ooh)

There's a (glow in my heart) whoa-oh-oh ooh
I never felt before
There's a (girl at my side) whoa-oh-oh ooh
That I adore
There's a glow in my heart I never felt before (ooh-ooh-ooh-ooh)

Oh darlin'
Where have you been?
I've been longin' for you all my life

Whoa-uh-oh baby I never felt this way before
I guess it's because there's a moon out tonight

There's a (glow in my heart) whoa-oh-oh ooh
I never felt before
There's a (girl at my side) whoa-oh-oh ooh
That I adore
There's glow in my heart
I guess it's because

There's a moon out tonight
Moon out tonight
Moon out tonight
Moon out tonight
There's a moon out tonight","['australia', 'punk', 'sydney']",198.0,50,1961,4.0,91.78,152,26,"{'neg': 0.023, 'neu': 0.926, 'pos': 0.051000000000000004, 'compound': 0.6124}",There's A Moon Out Tonight,1.7000000000000002,Capris,17,11
"When we kiss my heart's on fire
Burning with a strange desire
And I know, each time I kiss you
That your heart's on fire too

So, my darling, please surrender
All your love so warm and tender
Let me hold you in my arms, dear
While the moon shines bright above

All the stars will tell the story
Of our love and all its glory
Let us take this night of magic
And make it a night of love

Won't you please surrender to me
Your lips, your arms, your heart, dear
Be mine forever
Be mine tonight","['american', 'blue-eyed soul', 'blues', 'christmas music', 'classic pop and rock', 'country', 'flaming', 'gospel', 'if you talk in your sleep', 'love', 'oldies', 'party', 'pop', 'pop rock', 'pop/rock', 'rock', 'rock & roll', 'rock and roll', 'rockabilly', 'singer']",117.9,51,1961,4.4,99.23,99,16,"{'neg': 0.051000000000000004, 'neu': 0.606, 'pos': 0.343, 'compound': 0.9896}",Surrender,0.9,Elvis Presley,13,2
"Oh, well, I'm...
Sittin' here in La-La
Waitin' for my Ya Ya
Sittin' here in La-La
Waitin' for my Ya Ya
It may sound funny
But I don't believe she's comin'

Baby hurry
Don't make me worry
Yeah baby, hurry
Don't make me worry
You know that I love you
Oh, how I love you

Sittin' here in La-La
Waitin' for my Ya Ya
Sittin' here in La-La
Waitin' for my Ya Ya
It may sound funny
But I don't believe she's comin'

Baby hurry
Don't make me worry
Yeah baby, hurry
Don't make me worry
You know how I love you
Oh, how I love you

Sittin' here in La-La
Waitin' for my Ya Ya
Sittin' here in La-La
Waitin' for my Ya Ya
It may sound funny
But I don't believe she's comin'

Baby hurry
Don't make me worry
Yeah baby, hurry
Don't make me worry
You know how I love you...","['american', 'classic pop and rock']",197.1,53,1961,3.6,92.8,154,33,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9939}",Ya Ya,1.3,Lee Dorsey,9,28
"A-one, a-two, a-one two three four
No more books and studies
And I can stay out late with my buddies
I can do the things that I want to do
'Cause all my exams are through
I can root for the Yankees from the bleachers
And don't have to worry 'bout teachers
I'm so glad that school is out
I could sing and shout!

(School is out) Everybody's gonna have some fun
(School is out) Everybody's gonna jump and run
(School is out) Come on people don't you be late
(School is out)
I just got time to take my girl out on a date
School is out at last
And I'm so glad I passed
So everybody come and go with me!
We're gonna have a night with Daddy Go Daddy!

That's great!
Let's celebrate!
With a little bit of soul now!
Oh yeah!
The party's here!

(School is out) Everybody's gonna have some fun
(School is out) Everybody's gonna jump and run
(School is out) Come on people don't you be late
(School is out)
I just got time to take my girl out on a date
School is out at last
And I'm so glad I passed
So everybody come and go with me!
We're gonna have a night with Daddy Go Daddy!

(School is out) Everybody's gonna have some fun
(School is out) Everybody's gonna jump and run
(School is out) Come on people don't you be late
(School is out)
I just got time to take my girl out on a date
School is out at last
And I'm so glad I passed
So everybody come and go with me!
We're gonna have a night with Daddy Go Daddy!",['classic pop and rock'],352.8,54,1961,4.800000000000001,98.21,284,38,"{'neg': 0.008, 'neu': 0.888, 'pos': 0.105, 'compound': 0.9818}",School Is Out,1.3,"Gary ""U.S."" Bonds",15,21
"I want you to tell me why you walked out on me 
I'm so lonesome every day
I want you to know that since you walked out on me 
Nothin' seems to be the same old way 

Think about the love that burns within my heart for you 
The good times we had before you went away, oh me 
Walk right back to me this minute 
Bring your love to me, don't send it 
I'm so lonesome every day

I want you to tell me why you walked out on me 
I'm so lonesome every day
I want you to know that since you walked out on me 
Nothin' seems to be the same old way 

Think about the love that burns within my heart for you 
The good times we had before you went away, oh me 
Walk right back to me this minute 
Bring your love to me, don't send it 
I'm so lonesome every day
I'm so lonesome every day
I'm so lonesome every day",['classic pop and rock'],205.2,57,1961,5.2,97.2,168,20,"{'neg': 0.1, 'neu': 0.758, 'pos': 0.14200000000000002, 'compound': 0.7471}",Walk Right Back,1.7000000000000002,Everly Brothers,5,14
"(Moody river, wooh)
(Moody river, wooh)

Moody river more deadly
Than the vainest knife
Moody river your muddy water
Took my baby's life

Last saturday evening
Came to the old oak tree
It stands beside the river
Where you were to meet me

On the ground your glove I found
With a note addressed to me
It read, ""Dear love, I've done you wrong
Now I must set you free.

No longer can I live
With this hurt and this sin
I just couldn't tell you
That guy was just a friend.""

Moody river more deadly
Than the vainest knife
Moody river your muddy water
Took my baby's life

I looked into the muddy waters
And what could I see?
I saw a lonely, lonely face just
Lookin' back at me

Tears in his eyes
And a prayer on his lips
And the glove of his lost love
At his finger tips

Moody river more deadly
Than the vainest knife
Moody river your muddy water
Took my baby's life","['country', 'gospel', 'pop']",216.0,59,1961,3.6,92.8,169,34,"{'neg': 0.196, 'neu': 0.746, 'pos': 0.058, 'compound': -0.9686}",Moody River,1.3,Pat Boone,16,16
"One early morning as I was walking
I met a woman, we started talking
I took her home to get a few nips
But all I had was a mint julep

I don't remember just how I started
I only know that we should have parted
I stole a kiss and then another
I didn't mean to take it further
One mint julep was the cause of it all

The lights were burning low, there in the parlor
When through the kitchen door up popped her father
He said, ""I saw you when you kissed my daughter
Better wed her right now, or face a slaughter""
I didn't know just what I was doing, I had to marry or face ruin

A mint julep, a mint julep
A mint julep, a mint julep
One mint julep was the cause of it all

Now, I don't want to bore you with my troubles
But from now on I'll be thinking double
I'm through with flirting and drinking whiskey
I got six extra children from a-getting frisky

A mint julep, a mint julep
A mint julep, a mint julep
One mint julep was the cause of it all","['american', 'blues', 'classic pop and rock', 'country', 'country blues', 'country soul', 'death by lung cancer', 'gospel', 'jazz', 'live in concert', 'piano blues', 'pop', 'rhythm & blues', 'rnb', 'soul', 'soul blues', 'soul jazz', 'the way i feel', 'vocal jazz']",233.1,60,1961,5.2,97.2,196,24,"{'neg': 0.055, 'neu': 0.869, 'pos': 0.076, 'compound': 0.4055}",One Mint Julep,1.7000000000000002,Ray Charles,26,9
"When the night has come
And the land is dark
And the moon is the only light we'll see
No, I won't be afraid
Oh, I won't be afraid
Just as long as you stand
Stand by me

So darling, darling
Stand by me, oh, stand by me
Oh, stand, stand by me
Stand by me

If the sky that we look upon
Should tumble and fall
Or the mountain should crumble to the sea
I won't cry, I won't cry
No, I won't shed a tear
Just as long as you stand
Stand by me

And darling, darling
Stand by me, oh, stand by me
Whoa, stand now, stand by me
Stand by me

Darling, darling
Stand by me, oh, stand by me
Oh, stand now, stand by me
Stand by me
Whenever you're in trouble, won't you stand by me?
Oh, stand by me
Won't you stand now? Oh, stand
Stand by me
When all of your friends is gone","['classic pop and rock', 'funk', 'jazz pop', 'pop', 'pop soul', 'rhythm & blues', 'soul', 'standards', 'traditional pop', 'vocal jazz']",162.0,63,1961,4.0,117.16,162,30,"{'neg': 0.039, 'neu': 0.783, 'pos': 0.179, 'compound': 0.9813000000000001}",Stand By Me,-1.8,Ben E. King,7,11
"There is a rose in Spanish Harlem
A red rose up in Spanish Harlem
It is the special one, it's never seen the sun
It only comes out when the moon is on the run
And all the stars are gleaming
It's growing in the street
Right up through the concrete
But soft and sweet and dreaming

There is a rose in Spanish Harlem
A red rose up in Spanish Harlem
With eyes as black as coal
That looks down in my soul
And starts a fire there and then I lose control
I have to beg your pardon
I'm going to pick that rose
And watch her as she grows in my garden

I'm going to pick that rose
And watch her as she grows in my garden

(There is a rose in Spanish Harlem)
La la la, la la la, la la la la
(There is a rose in Spanish Harlem)
La la la, la la la, la la la la
(There is a rose in Spanish Harlem)","['classic pop and rock', 'funk', 'jazz pop', 'pop', 'pop soul', 'rhythm & blues', 'soul', 'standards', 'traditional pop', 'vocal jazz']",195.3,64,1961,4.800000000000001,106.67,170,23,"{'neg': 0.03, 'neu': 0.912, 'pos': 0.057, 'compound': 0.5574}",Spanish Harlem,0.1,Ben E. King,13,9
"Darling (yes Tina) it's time to get next to me
(honey that was my plan from the very beginning)
Darling (un huh) I never thought that this could be
(what you mean) oh yeah
Your lips set my soul on fire
You could be my one desire
Oh darling (yes yes) I think it's gonna work out fine
(it's gonna work out fine)
I wanna tell you something ike
Ike, I went to see the preacher man
(the preacher man, you must be losin your mind)
I started (strated what) I started making wedding plans
(oh really) oh yeah
If your love is half as true as the love I offer you

Oh darling (yes yes) I think it's gonna work out fine
(it's gonna work out fine)
I keep a tellin ya (I think it's gonna work out fine)
I get the feelin it's a (gonna work out fine)
I keep a tellin you (I know it's gonna work out fine)
I'm so glad that you're mine all mine
Remember (remember what) I used to call you dapper dan
(yeah those were the good ole days)
But killer, forever and a lovin man (that's me) oh yeah
A whole lot of love just to be your speed
But now pretty daddy I'm all you need
Oh darling (yes yes) I know it's gonna work out fine
(it's gonna work out fine)
I keep a tellin ya (I think it's gonna work out fine)
I get the feelin it's a (gonna work out fine)
I keep a tellin you (I know it's gonna work out fine)
I want you to know it's gonna work out fine","['classic r&b', 'rock', 'soul']",324.0,65,1961,5.2,97.2,276,31,"{'neg': 0.023, 'neu': 0.768, 'pos': 0.209, 'compound': 0.9944000000000001}",It's Gonna Work Out Fine,1.7000000000000002,Ike and Tina Turner,22,6
